age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,3,199600,11,9,4,11,1,2,1,0,0,40,38,0
33,3,124407,9,13,4,9,1,4,0,0,0,40,38,0
29,3,186733,11,9,2,2,0,4,1,0,0,50,38,0
22,3,114357,15,10,4,7,1,4,1,0,0,35,38,0
26,3,233461,11,9,2,7,0,4,1,0,0,53,25,0
37,1,239161,15,10,5,10,3,3,1,0,0,52,38,0
31,6,124020,7,12,2,12,0,4,1,0,0,40,38,1
41,3,192779,5,4,2,7,0,4,1,0,0,40,38,0
27,3,192936,9,13,4,3,1,4,0,0,0,30,38,0
27,3,389713,15,10,4,11,1,4,1,0,0,40,38,0
48,3,194526,15,10,2,11,5,4,0,0,0,40,38,0
41,3,143003,8,11,2,7,0,1,1,7298,0,60,18,1
59,1,165695,15,10,2,2,0,4,1,0,0,40,38,0
61,3,244261,11,9,2,2,0,2,1,0,0,40,38,0
44,3,151780,15,10,6,3,1,2,0,0,0,40,38,0
42,3,185764,15,10,2,6,0,4,1,0,0,60,38,0
66,1,75134,11,9,6,0,4,4,0,0,0,25,38,0
39,1,177728,12,14,0,9,1,4,0,0,0,40,38,0
69,3,165017,11,9,6,6,4,4,1,2538,0,40,38,0
40,3,116632,9,13,0,11,3,4,1,0,0,80,38,0
21,3,400635,15,10,4,7,1,4,0,0,0,20,38,0
52,3,126978,11,9,2,6,5,1,0,0,0,40,2,0
30,3,100734,9,13,4,12,1,4,0,0,0,40,38,0
24,3,21154,15,10,4,0,3,4,0,0,0,30,38,0
38,1,255454,9,13,5,9,4,2,1,0,0,40,38,0
61,3,217125,3,2,2,5,0,4,1,0,0,40,25,0
31,3,288419,0,6,2,6,0,4,1,0,0,40,38,0
36,3,167482,15,10,2,2,0,4,1,0,0,40,38,1
64,0,316246,9,13,0,0,1,2,0,0,0,40,38,0
27,3,147951,11,9,4,6,2,4,1,0,0,1,38,0
30,3,316606,9,13,2,7,5,4,0,0,0,40,38,0
42,6,105804,1,7,2,4,0,4,1,0,0,40,38,0
19,3,146679,15,10,4,3,3,2,1,0,0,30,38,0
29,3,32897,11,9,0,7,1,4,0,0,0,25,38,0
18,3,190776,15,10,4,7,3,4,1,0,0,30,38,0
34,3,124827,0,6,2,13,0,4,1,0,0,80,38,0
56,3,271795,1,7,0,2,1,4,1,0,0,49,38,0
33,5,203784,8,11,2,4,0,4,1,0,0,62,38,0
62,3,138253,12,14,4,5,1,4,1,4650,0,40,38,0
60,5,143932,12,14,2,3,0,4,1,0,0,40,38,0
61,3,173866,0,6,2,6,0,4,1,0,0,45,38,1
24,3,211129,9,13,4,3,2,4,0,0,0,60,38,1
53,3,295896,1,7,2,2,0,4,1,0,0,45,38,0
57,3,223214,11,9,2,11,0,4,1,0,0,50,38,0
19,3,426589,11,9,4,9,3,4,0,0,0,15,38,0
34,3,169583,12,14,4,3,1,4,0,0,0,50,38,0
34,3,103596,11,9,2,5,0,4,1,0,0,40,38,0
26,3,229613,11,9,0,6,1,4,0,0,0,40,38,0
27,3,339921,15,10,4,7,1,4,1,0,0,38,25,0
26,3,195555,9,13,4,11,1,4,0,0,0,40,38,0
41,3,115932,15,10,2,3,0,4,1,99999,0,50,38,1
63,3,85420,15,10,2,3,0,4,1,0,0,10,38,0
24,3,224716,11,9,4,2,3,4,1,0,0,40,38,0
42,3,177989,11,9,2,2,0,4,1,0,0,40,38,0
63,4,272425,8,11,2,3,0,4,1,0,0,40,38,1
48,6,122066,11,9,2,0,0,4,1,0,0,35,38,1
44,6,96249,15,10,2,3,0,4,1,3411,0,40,38,0
41,3,413365,11,9,2,13,0,2,1,0,0,40,38,0
49,3,186256,15,10,2,0,0,4,1,0,0,40,38,0
39,3,266347,15,10,2,11,0,4,1,0,0,40,38,0
34,3,157289,15,10,2,2,0,4,1,0,0,40,38,0
21,3,107801,15,10,4,9,3,4,0,0,0,3,38,0
27,3,262723,15,10,4,6,4,2,1,0,0,40,38,0
60,3,176731,11,9,2,12,0,4,1,0,0,40,38,0
27,3,255582,11,9,4,6,1,4,0,0,0,40,38,0
42,3,89226,11,9,2,7,0,4,1,7688,0,40,11,1
52,5,77336,8,11,2,2,0,4,1,0,0,40,38,0
19,3,250639,15,10,4,7,3,4,1,0,0,24,38,0
26,3,166051,9,13,4,0,3,4,0,0,0,40,38,0
22,3,182163,11,9,5,11,4,4,0,0,0,40,38,0
44,5,89413,9,13,2,4,0,4,1,0,0,50,38,0
22,3,335453,15,10,4,9,3,4,0,0,0,16,38,0
49,4,211020,10,16,2,9,0,4,1,15024,0,50,38,1
24,3,161638,11,9,2,6,1,4,0,0,0,40,6,0
23,3,170070,2,8,4,7,1,4,0,0,0,38,38,0
36,3,146412,15,10,0,0,4,4,0,0,0,40,38,0
24,0,203182,9,13,4,3,1,4,0,2174,0,40,38,0
26,3,35917,11,9,2,11,0,4,1,0,0,40,38,0
62,3,138157,11,9,2,6,0,4,1,0,0,40,38,0
24,3,137876,11,9,4,2,3,4,1,0,0,50,38,0
26,3,199224,15,10,4,5,1,4,1,0,0,30,38,0
34,3,169564,11,9,0,6,4,4,0,0,0,40,38,0
44,3,32000,15,10,2,12,0,4,1,0,0,18,38,1
36,3,329980,9,13,4,3,1,4,1,27828,0,40,38,1
22,3,203076,0,6,2,5,0,4,1,0,0,40,38,0
38,1,72338,11,9,2,10,0,1,1,0,0,54,38,1
51,3,100933,11,9,4,3,2,4,0,0,0,40,38,0
54,3,419712,11,9,2,13,0,2,1,0,0,40,38,0
50,6,242517,9,13,0,3,1,4,0,0,0,40,38,0
28,3,208725,14,15,2,9,0,4,1,0,0,50,38,1
53,3,152810,12,14,2,3,0,4,1,0,1977,55,38,1
39,3,71701,11,9,0,9,4,4,0,0,0,40,38,0
22,6,477505,7,12,4,0,1,4,1,0,0,40,38,0
35,6,225385,11,9,0,9,4,4,0,0,0,40,38,0
25,6,149248,15,10,4,7,1,2,1,0,0,40,38,0
76,4,99328,9,13,2,4,0,4,1,6514,0,40,38,1
33,3,174201,11,9,4,5,3,4,1,0,0,40,38,0
30,5,303692,11,9,2,3,0,4,1,0,0,75,38,0
41,5,197176,11,9,2,3,0,4,1,0,0,50,38,0
79,3,266119,9,13,2,11,0,4,1,0,0,40,38,0
63,6,266565,11,9,0,0,1,4,0,0,0,27,38,0
40,3,53774,11,9,2,0,5,4,0,4064,0,12,38,0
55,3,234213,11,9,2,13,0,4,1,0,0,60,38,0
40,6,229364,12,14,0,9,1,4,0,0,0,45,38,0
42,3,313945,12,14,2,11,0,4,1,0,0,40,6,0
33,3,181388,11,9,5,7,4,4,0,0,0,40,38,0
19,6,67217,15,10,4,7,1,4,1,594,0,24,38,0
22,3,102684,15,10,4,13,1,4,1,0,0,32,38,0
20,3,266400,15,10,4,9,3,4,0,0,0,48,38,0
53,3,201127,11,9,2,2,0,4,1,0,0,40,38,0
59,3,112798,11,9,0,9,4,4,0,0,0,60,38,0
25,3,223426,8,11,4,11,1,4,1,0,0,65,1,1
39,3,32650,8,11,4,4,1,4,1,0,0,60,38,0
48,3,155862,11,9,0,13,1,4,1,0,0,65,38,0
64,1,142166,11,9,2,2,0,4,1,0,0,99,38,0
33,0,43608,15,10,4,3,1,2,0,0,0,40,38,0
20,3,333843,11,9,4,0,3,4,0,0,0,40,38,0
18,3,184101,1,7,4,4,3,4,1,0,0,6,38,0
52,3,82285,9,13,3,7,2,2,0,0,0,40,13,0
45,1,135776,12,14,0,9,1,4,0,0,0,30,38,0
30,3,333119,15,10,4,2,1,4,1,0,0,40,38,0
60,3,164599,15,10,2,3,0,4,1,7298,0,40,38,1
57,5,184553,11,9,2,2,0,4,1,0,0,50,38,1
19,3,310483,2,8,4,7,3,4,1,0,0,25,38,0
21,3,182117,15,10,4,7,3,4,1,0,0,15,38,0
20,3,86143,15,10,4,7,2,1,1,0,0,30,38,0
37,3,183739,12,14,2,9,5,4,0,0,0,8,38,1
28,3,163772,11,9,2,7,0,3,1,0,0,40,38,0
31,3,35378,15,10,0,0,1,4,0,0,0,45,38,0
28,3,224506,15,10,2,11,0,2,1,0,0,40,38,0
19,3,286419,15,10,4,0,3,4,1,0,0,20,38,0
29,3,115677,9,13,4,9,1,4,1,0,0,40,38,0
42,3,98211,9,13,2,3,0,4,1,15024,0,45,38,1
40,3,300838,3,2,2,2,0,3,1,0,0,40,25,0
26,3,174921,9,13,4,11,1,4,0,0,0,40,38,0
41,3,167375,9,13,4,0,1,4,1,0,0,52,38,0
77,3,88545,15,10,2,9,0,4,1,0,0,8,38,0
37,4,198841,9,13,2,11,0,4,1,0,0,50,38,1
19,3,318822,1,7,4,8,1,4,0,0,0,35,38,0
27,3,302406,15,10,2,11,0,4,1,0,0,40,38,1
49,3,27614,11,9,5,6,1,4,0,0,0,40,38,0
24,3,69640,9,13,4,11,3,4,1,0,0,40,38,0
20,3,33087,8,11,4,4,3,4,1,0,0,40,38,0
44,3,178385,12,14,2,3,0,1,1,0,0,48,18,0
37,3,121521,14,15,2,9,0,4,1,15024,0,45,38,1
43,6,424094,10,16,4,9,1,4,0,0,0,40,38,0
36,3,348960,15,10,2,2,0,4,1,0,0,40,38,0
50,3,228057,11,9,2,13,0,4,1,0,0,40,38,0
54,5,52634,15,10,2,11,0,4,1,0,0,40,38,0
38,1,165799,15,10,4,7,1,4,1,0,0,12,38,0
35,3,169638,15,10,0,11,4,4,0,0,0,36,38,0
48,1,81154,8,11,4,10,4,4,1,0,0,48,38,0
17,1,192387,6,5,4,7,3,4,1,0,0,45,38,0
30,3,161153,11,9,4,2,3,4,1,0,0,40,38,0
31,3,156743,12,14,2,11,0,4,1,0,0,76,38,1
24,5,322931,5,4,2,13,0,4,1,0,1902,40,38,1
51,4,318351,11,9,0,0,1,4,0,0,1741,40,38,0
32,4,124052,11,9,2,11,0,4,1,0,0,50,38,0
32,1,198211,8,11,3,2,1,4,1,0,0,40,38,0
58,4,120384,11,9,2,3,0,4,1,0,0,40,38,1
51,0,100653,11,9,0,0,1,4,0,0,0,8,38,0
63,3,151210,5,4,0,11,1,4,0,0,0,40,38,0
19,3,143816,15,10,4,6,2,2,1,0,0,30,38,0
34,3,84154,9,13,2,11,0,4,1,0,0,50,38,0
21,6,48121,15,10,4,3,3,4,1,0,1602,10,38,0
21,3,402136,15,10,4,3,3,4,0,0,0,20,38,0
20,6,125165,15,10,4,0,3,4,0,0,0,25,38,0
40,3,558944,5,4,4,4,3,4,1,0,0,40,38,0
47,3,197836,11,9,2,11,0,4,1,0,0,45,38,0
41,3,76625,11,9,2,2,0,4,1,0,0,40,38,0
58,4,349910,14,15,2,9,0,4,1,0,1977,50,38,1
26,3,157028,12,14,4,9,1,4,1,0,0,55,38,1
24,3,127159,15,10,4,7,2,4,0,0,0,24,38,0
41,3,118619,9,13,2,3,0,2,1,0,0,50,38,0
31,3,196125,1,7,2,2,0,4,1,0,0,40,38,0
58,0,256466,12,14,2,12,0,1,1,7688,0,40,2,1
27,3,198197,9,13,4,12,1,4,1,0,0,45,38,0
25,1,190057,9,13,4,9,3,4,0,0,0,40,38,0
18,3,230875,1,7,4,0,1,4,1,0,0,40,38,0
25,3,190107,11,9,2,2,0,4,1,0,0,40,38,1
25,3,218136,15,10,4,5,1,2,1,0,0,40,27,0
45,3,123844,11,9,0,7,3,4,0,0,0,60,38,0
21,3,223352,11,9,4,7,1,4,0,1055,0,30,38,0
55,3,134120,0,6,2,2,0,4,1,99999,0,40,38,1
50,1,283314,7,12,2,10,0,4,1,0,1977,40,38,1
25,1,112835,12,14,4,10,1,4,1,0,0,40,38,0
39,3,182189,11,9,2,2,0,4,1,0,1887,65,38,1
25,3,108317,9,13,4,3,1,4,1,0,0,40,38,0
54,3,182187,8,11,2,10,0,2,1,15024,0,38,22,1
27,3,36440,14,15,4,9,1,4,0,0,0,65,38,1
58,3,225394,11,9,2,2,0,4,1,0,1902,40,38,0
41,3,152617,11,9,0,3,4,4,0,0,0,40,38,0
20,0,178517,15,10,4,12,1,4,1,0,0,40,38,0
40,3,247469,10,16,2,9,5,4,0,0,0,30,38,1
31,3,234537,9,13,2,9,0,4,1,7298,0,50,38,1
51,1,106365,7,12,0,0,4,4,0,0,0,40,38,0
41,3,163287,9,13,0,13,1,4,1,0,0,48,38,0
33,5,361817,11,9,5,2,4,4,1,0,0,50,38,0
22,3,105686,11,9,4,5,4,4,1,0,0,40,38,0
48,3,199590,11,9,2,7,0,4,1,0,0,40,25,1
33,3,265204,11,9,0,6,4,2,0,0,0,40,38,0
25,3,421467,7,12,4,5,3,4,1,0,0,26,38,0
50,5,371305,11,9,2,11,0,4,1,0,1902,60,38,1
32,3,179415,0,6,2,5,2,4,1,0,0,40,38,0
55,3,213615,11,9,2,2,0,4,1,0,0,40,38,1
32,4,343872,15,10,2,13,0,2,1,0,0,35,13,0
51,1,108435,12,14,2,9,0,4,1,0,0,80,38,1
19,6,176936,11,9,4,0,3,4,0,0,0,30,38,0
65,3,113293,11,9,2,2,0,4,1,0,0,40,38,0
33,6,121245,9,13,2,9,0,4,1,0,0,60,38,1
49,5,117634,15,10,6,2,4,4,0,0,0,30,38,0
52,3,240612,11,9,2,9,5,4,0,0,0,40,28,1
27,3,312939,1,7,4,5,3,4,1,0,0,40,38,0
18,3,352430,1,7,4,9,3,4,1,0,1602,30,38,0
24,3,247846,11,9,4,2,4,2,0,0,0,40,38,0
25,3,248990,0,6,2,6,0,4,1,0,0,40,12,0
